0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.6882358193397522,0.6462514996528625,-1.014285885503341e-06,0.5770412683486938,0.6237608790397644,-0.028569260612130165,0.4859812259674072,0.5035578608512878,-0.04043709486722946,0.4500446915626526,0.3877706527709961,-0.05510726571083069,0.4308798313140869,0.3116194009780884,-0.0620410218834877,0.5044510364532471,0.3302178680896759,-0.012131618335843086,0.47314995527267456,0.21552298963069916,-0.06972595304250717,0.503510594367981,0.3356390595436096,-0.09958858042955399,0.5288679599761963,0.4353999197483063,-0.10775857418775558,0.5819712281227112,0.3068162202835083,-0.02270396798849106,0.5556427240371704,0.20207089185714722,-0.08991098403930664,0.5855586528778076,0.34440481662750244,-0.10596159100532532,0.6077635884284973,0.4575622081756592,-0.09509043395519257,0.6657572984695435,0.30743274092674255,-0.04119335860013962,0.6427327394485474,0.21978098154067993,-0.10420127958059311,0.6634544134140015,0.36844539642333984,-0.08749447762966156,0.6744104623794556,0.4828653931617737,-0.055240921676158905,0.752348005771637,0.3297543525695801,-0.062043868005275726,0.7318629026412964,0.2680251896381378,-0.10553541779518127,0.729604959487915,0.3792034685611725,-0.08852149546146393,0.7284007668495178,0.4694313108921051,-0.06079583242535591,M
0.7058374285697937,0.6683745384216309,-1.2220567668919102e-06,0.5784631967544556,0.6365514993667603,-0.02832125499844551,0.4866330623626709,0.4836106598377228,-0.037636201828718185,0.4627341032028198,0.3331297039985657,-0.0503137968480587,0.4541889727115631,0.22308969497680664,-0.05559791252017021,0.5045108795166016,0.32995104789733887,-0.004808724392205477,0.4746319651603699,0.2128133624792099,-0.06331035494804382,0.5080690979957581,0.3416914641857147,-0.09312555193901062,0.5354903936386108,0.4420931935310364,-0.1008002981543541,0.585759162902832,0.30307629704475403,-0.014196275733411312,0.5612490177154541,0.19744440913200378,-0.0826723501086235,0.5886893272399902,0.3483927547931671,-0.09853626042604446,0.610316812992096,0.46554988622665405,-0.08660697191953659,0.6731218099594116,0.30048975348472595,-0.03230134770274162,0.6468708515167236,0.22007907927036285,-0.0999617949128151,0.6665030717849731,0.3806706666946411,-0.08460740000009537,0.6809156537055969,0.4991283416748047,-0.05140983685851097,0.7635835409164429,0.3167065978050232,-0.05234237760305405,0.7337133884429932,0.25879067182540894,-0.09942827373743057,0.7314736843109131,0.3850034177303314,-0.08338227868080139,0.7349374294281006,0.4815922975540161,-0.05529054254293442,M
0.7158406376838684,0.6767249703407288,-1.2615685136552202e-06,0.5826290249824524,0.6328126192092896,-0.024008115753531456,0.4913276731967926,0.47860658168792725,-0.03213765472173691,0.46568962931632996,0.3284750282764435,-0.04598773270845413,0.45303815603256226,0.21581287682056427,-0.05306302383542061,0.5088474154472351,0.3172784149646759,0.010420863516628742,0.4763590693473816,0.20628702640533447,-0.05081887170672417,0.5103185176849365,0.33821913599967957,-0.08657576888799667,0.5396490097045898,0.4455544948577881,-0.09713628143072128,0.5876584649085999,0.2922253906726837,-0.0014672104734927416,0.560365617275238,0.18986454606056213,-0.07126156240701675,0.5900935530662537,0.345573753118515,-0.09128927439451218,0.614924430847168,0.4698386490345001,-0.08099912852048874,0.6736971735954285,0.2909359633922577,-0.022777363657951355,0.6454508304595947,0.21765345335006714,-0.09052478522062302,0.6673123240470886,0.38052698969841003,-0.07680075615644455,0.6846356391906738,0.5007588863372803,-0.043493613600730896,0.7634000778198242,0.3107004165649414,-0.045975349843502045,0.7303546667098999,0.2530401349067688,-0.08954916149377823,0.7291601300239563,0.3795837461948395,-0.0710872933268547,0.7350643277168274,0.47726595401763916,-0.04093213006854057,M
0.7159278988838196,0.6200119256973267,-1.0652419177858974e-06,0.5684753656387329,0.565536618232727,-0.015053363516926765,0.4655309021472931,0.41989609599113464,-0.019835641607642174,0.4512934684753418,0.2962903380393982,-0.034178655594587326,0.4807283580303192,0.20964482426643372,-0.04497677832841873,0.49440857768058777,0.2684757113456726,0.02665688283741474,0.46163779497146606,0.14800451695919037,-0.03774932771921158,0.49138015508651733,0.2727099657058716,-0.08048386126756668,0.5189715027809143,0.38704779744148254,-0.09569881111383438,0.5715917944908142,0.23585671186447144,0.007885053753852844,0.5359199047088623,0.10422685742378235,-0.0679810643196106,0.5653219223022461,0.2663074731826782,-0.09492094814777374,0.5906803607940674,0.4111761152744293,-0.0859919935464859,0.6583045721054077,0.21931713819503784,-0.020354706794023514,0.6232758164405823,0.12394902110099792,-0.09167826920747757,0.6495458483695984,0.3066602051258087,-0.08133820444345474,0.6687537431716919,0.44868361949920654,-0.047081176191568375,0.7492833137512207,0.2229301631450653,-0.050699383020401,0.7113341093063354,0.15685521066188812,-0.099991075694561,0.7136238813400269,0.29579678177833557,-0.08280158042907715,0.7213459610939026,0.40627092123031616,-0.05139673501253128,M
0.7172133326530457,0.6034874320030212,-1.239321591128828e-06,0.5744416117668152,0.5493397116661072,-0.007218020502477884,0.47518157958984375,0.4215533137321472,-0.005044078454375267,0.44924890995025635,0.3131275475025177,-0.012505961582064629,0.45393437147140503,0.23704403638839722,-0.016378838568925858,0.4993196427822113,0.2565283179283142,0.030719952657818794,0.464110791683197,0.13682928681373596,-0.029472097754478455,0.49094051122665405,0.24999026954174042,-0.06955694407224655,0.5217041969299316,0.3606140613555908,-0.0835338905453682,0.5746577382087708,0.2247936874628067,0.011119207367300987,0.531201958656311,0.09051550924777985,-0.06305377930402756,0.5601096749305725,0.24115784466266632,-0.09064110368490219,0.5914770364761353,0.3832501471042633,-0.0830909013748169,0.6593399047851562,0.20739078521728516,-0.016578901559114456,0.6177029609680176,0.10764959454536438,-0.08927614241838455,0.6445389986038208,0.2843301594257355,-0.08225975930690765,0.6690681576728821,0.42486196756362915,-0.04998379573225975,0.7513633966445923,0.21033024787902832,-0.04481878876686096,0.7051815986633301,0.14310382306575775,-0.09796041250228882,0.7093256711959839,0.27577435970306396,-0.08496992290019989,0.7213868498802185,0.3853856921195984,-0.05628909915685654,M
0.7101319432258606,0.6003172397613525,-1.2445216270862147e-06,0.567233681678772,0.552150309085846,-0.009110336191952229,0.47227418422698975,0.40237733721733093,-0.009925022721290588,0.472363144159317,0.2688341736793518,-0.020150862634181976,0.5088378190994263,0.18083783984184265,-0.027241483330726624,0.49970024824142456,0.2530371844768524,0.021378757432103157,0.4624233841896057,0.13600659370422363,-0.03836856409907341,0.49190354347229004,0.2483581155538559,-0.07611783593893051,0.5252713561058044,0.35683196783065796,-0.0891234427690506,0.5759983062744141,0.22183255851268768,0.002433766843751073,0.5292020440101624,0.09216679632663727,-0.07067079097032547,0.5583590865135193,0.24097728729248047,-0.094627745449543,0.591823399066925,0.37965089082717896,-0.08552192151546478,0.6620599031448364,0.20854628086090088,-0.024380415678024292,0.6172283887863159,0.11441519856452942,-0.09635789692401886,0.6432238221168518,0.2899021506309509,-0.08742149919271469,0.6687537431716919,0.42919790744781494,-0.054800983518362045,0.7546110153198242,0.21443693339824677,-0.05173606425523758,0.7043803930282593,0.15024547278881073,-0.10271339863538742,0.7076748609542847,0.2811005413532257,-0.0883297324180603,0.7207692265510559,0.38906463980674744,-0.059901218861341476,M
0.7108028531074524,0.5921283960342407,-1.1969276556555997e-06,0.5664796233177185,0.5486856698989868,-0.00950955506414175,0.4682222604751587,0.40327879786491394,-0.009542700834572315,0.46843260526657104,0.2732466459274292,-0.018626619130373,0.5079663991928101,0.19190344214439392,-0.025046931579709053,0.4959357976913452,0.2522394359111786,0.021555013954639435,0.4607539474964142,0.1372922956943512,-0.03678550198674202,0.48771852254867554,0.24772591888904572,-0.07501441985368729,0.519721269607544,0.3563240170478821,-0.08915737271308899,0.5729447603225708,0.220905601978302,0.003090597689151764,0.5265101790428162,0.09458528459072113,-0.06825993955135345,0.5558089017868042,0.2402951419353485,-0.09325302392244339,0.5890309810638428,0.377843976020813,-0.08613234013319016,0.6601772904396057,0.20681926608085632,-0.023076632991433144,0.6157708168029785,0.10997968912124634,-0.094049833714962,0.6427018046379089,0.2849484980106354,-0.08545252680778503,0.6678040623664856,0.42498964071273804,-0.054069217294454575,0.7529232501983643,0.21171244978904724,-0.049960650503635406,0.7048407196998596,0.14728453755378723,-0.10228396207094193,0.7087226510047913,0.2805752158164978,-0.08871382474899292,0.7210689783096313,0.3899018168449402,-0.06110873073339462,M
0.7161027193069458,0.5749015212059021,-1.1050591410821653e-06,0.5784199237823486,0.5223839282989502,-0.007212046533823013,0.48022401332855225,0.40837404131889343,-0.00866805762052536,0.4553605318069458,0.316356360912323,-0.02007729560136795,0.46622592210769653,0.25378966331481934,-0.028931008651852608,0.5041487812995911,0.24019385874271393,0.026075322180986404,0.4683961272239685,0.13076123595237732,-0.03343230485916138,0.4968987703323364,0.23771539330482483,-0.07387220114469528,0.5287346839904785,0.34319305419921875,-0.08852158486843109,0.5773733854293823,0.21046966314315796,0.005535217467695475,0.5343682169914246,0.08604837954044342,-0.06777472794055939,0.5642129182815552,0.22781141102313995,-0.09631519764661789,0.5978069305419922,0.36300545930862427,-0.09000232070684433,0.6599984169006348,0.1952817440032959,-0.022437870502471924,0.6207337975502014,0.10620640218257904,-0.0930960550904274,0.6479942202568054,0.2733830511569977,-0.0878048911690712,0.6729963421821594,0.40736040472984314,-0.05726033076643944,0.7479002475738525,0.20114725828170776,-0.050872620195150375,0.7048295140266418,0.13925406336784363,-0.10087703913450241,0.7094848155975342,0.2636796236038208,-0.08716501295566559,0.7222996354103088,0.36801230907440186,-0.05838142707943916,M
0.7126848697662354,0.5702700614929199,-1.0788569397846004e-06,0.5732991695404053,0.5221259593963623,-0.008321977220475674,0.4754679501056671,0.4044762849807739,-0.010881287977099419,0.45846596360206604,0.3027397096157074,-0.02309994585812092,0.485805481672287,0.23571085929870605,-0.03298163041472435,0.5033893585205078,0.23821231722831726,0.023468676954507828,0.4697977304458618,0.13178174197673798,-0.03666485846042633,0.4958246648311615,0.23549571633338928,-0.07773464918136597,0.5256053805351257,0.3394867181777954,-0.09339287877082825,0.5765785574913025,0.20989546179771423,0.0030661667697131634,0.5351340174674988,0.08839325606822968,-0.07054869085550308,0.5621185898780823,0.22777922451496124,-0.09871697425842285,0.5940546989440918,0.36080142855644226,-0.09274318069219589,0.6595010757446289,0.19750550389289856,-0.024808496236801147,0.621502161026001,0.10977031290531158,-0.09749170392751694,0.6463555097579956,0.27509039640426636,-0.09200222045183182,0.6703810095787048,0.408382773399353,-0.06112223118543625,0.7474601864814758,0.20641356706619263,-0.053149718791246414,0.7074546813964844,0.14375492930412292,-0.1054026335477829,0.7114467620849609,0.26688072085380554,-0.09198509901762009,0.7232801914215088,0.3722335696220398,-0.06328225880861282,M
0.710142195224762,0.566919207572937,-1.090162299988151e-06,0.5759249925613403,0.5239972472190857,-0.010336065664887428,0.4769993722438812,0.4068378210067749,-0.013593125157058239,0.4557952284812927,0.3089140057563782,-0.02584792487323284,0.47774559259414673,0.24296481907367706,-0.0353923961520195,0.5030429363250732,0.23251086473464966,0.02108232118189335,0.4710958003997803,0.12757030129432678,-0.03869781270623207,0.4968196451663971,0.2343689203262329,-0.07927485555410385,0.5249998569488525,0.3380371332168579,-0.09484896063804626,0.5757091641426086,0.20484724640846252,0.0012426073662936687,0.5378932356834412,0.08643090724945068,-0.07241500914096832,0.5640068650245667,0.2283896803855896,-0.10022880136966705,0.5928250551223755,0.36153650283813477,-0.09406586736440659,0.6577737927436829,0.19282755255699158,-0.026150736957788467,0.6223602890968323,0.1083114892244339,-0.09857134521007538,0.6467299461364746,0.27437371015548706,-0.09256039559841156,0.6682167649269104,0.4068734347820282,-0.06173582375049591,0.7449066638946533,0.20240499079227448,-0.05424785614013672,0.7083442807197571,0.14246775209903717,-0.1071954071521759,0.7106693387031555,0.2682715356349945,-0.09421253204345703,0.7190427184104919,0.37510013580322266,-0.06577088683843613,M
